protein,num_pfams,pfam_accession,pfam_name
NP_417192.1,5,PF00708,Acylphosphatase
NP_417192.1,5,PF01300,Sua5_yciO_yrdC
NP_417192.1,5,PF07503,zf-HYPF
NP_417192.1,5,PF17788,HypF_C
NP_417192.1,5,PF22521,HypF_C_2
NP_417193.1,10,PF00037,Fer4
NP_417193.1,10,PF12797,Fer4_2
NP_417193.1,10,PF12800,Fer4_4
NP_417193.1,10,PF12837,Fer4_6
NP_417193.1,10,PF12838,Fer4_7
NP_417193.1,10,PF13183,Fer4_8
NP_417193.1,10,PF13187,Fer4_9
NP_417193.1,10,PF13237,Fer4_10
NP_417193.1,10,PF13247,Fer4_11
NP_417193.1,10,PF25160,LdpA_Fe-S-bd
NP_417194.2,4,PF00356,LacI
NP_417194.2,4,PF00532,Peripla_BP_1
NP_417194.2,4,PF13377,Peripla_BP_3
NP_417194.2,4,PF13407,Peripla_BP_4
NP_417200.1,6,PF00037,Fer4
NP_417200.1,6,PF12797,Fer4_2
NP_417200.1,6,PF12837,Fer4_6
NP_417200.1,6,PF12838,Fer4_7
NP_417200.1,6,PF13187,Fer4_9
NP_417200.1,6,PF13237,Fer4_10
NP_417201.1,3,PF00329,Complex1_30kDa
NP_417201.1,3,PF00346,Complex1_49kDa
NP_417201.1,3,PF00374,NiFeSe_Hases
NP_417204.1,8,PF00037,Fer4
NP_417204.1,8,PF12837,Fer4_6
NP_417204.1,8,PF12838,Fer4_7
NP_417204.1,8,PF13187,Fer4_9
NP_417204.1,8,PF13237,Fer4_10
NP_417204.1,8,PF13247,Fer4_11
NP_417204.1,8,PF13484,Fer4_16
NP_417204.1,8,PF25160,LdpA_Fe-S-bd
NP_417210.2,2,PF00586,AIRS
NP_417210.2,2,PF02769,AIRS_C
NP_417211.1,8,PF00004,AAA
NP_417211.1,8,PF00158,Sigma54_activat
NP_417211.1,8,PF01590,GAF
NP_417211.1,8,PF07728,AAA_5
NP_417211.1,8,PF13185,GAF_2
NP_417211.1,8,PF13492,GAF_3
NP_417211.1,8,PF14532,Sigma54_activ_2
NP_417211.1,8,PF25601,AAA_lid_14
NP_417213.1,6,PF00488,MutS_V
NP_417213.1,6,PF01624,MutS_I
NP_417213.1,6,PF05188,MutS_II
NP_417213.1,6,PF05190,MutS_IV
NP_417213.1,6,PF05192,MutS_III
NP_417213.1,6,PF27441,MutS_C
NP_417215.2,3,PF00455,DeoRC
NP_417215.2,3,PF08220,HTH_DeoR
NP_417215.2,3,PF08279,HTH_11
NP_417216.1,2,PF03446,NAD_binding_2
NP_417216.1,2,PF14833,NAD_binding_11
NP_417217.1,2,PF07005,SBD_N
NP_417217.1,2,PF17042,NBD_C
NP_417220.1,2,PF02447,GntP_permease
NP_417220.1,2,PF03600,CitMHS
NP_417221.1,4,PF00140,Sigma70_r1_2
NP_417221.1,4,PF04539,Sigma70_r3
NP_417221.1,4,PF04542,Sigma70_r2
NP_417221.1,4,PF04545,Sigma70_r4
NP_417222.1,2,PF01476,LysM
NP_417222.1,2,PF01551,Peptidase_M23
NP_417223.1,3,PF00398,RrnaAD
NP_417223.1,3,PF01135,PCMT
NP_417223.1,3,PF13649,Methyltransf_25
NP_417227.1,2,PF01128,IspD
NP_417227.1,2,PF12804,NTP_transf_3
NP_417230.1,2,PF01583,APS_kinase
NP_417230.1,2,PF13671,AAA_33
NP_417231.1,3,PF00009,GTP_EFTU
NP_417231.1,3,PF01926,MMR_HSR1
NP_417231.1,3,PF22594,GTP-eEF1A_C
NP_417233.1,2,PF04389,Peptidase_M28
NP_417233.1,2,PF05343,Peptidase_M42
NP_417241.1,5,PF00270,DEAD
NP_417241.1,5,PF00271,Helicase_C
NP_417241.1,5,PF04851,ResIII
NP_417241.1,5,PF18019,Cas3_HD
NP_417241.1,5,PF22590,Cas3-like_C_2
NP_417243.1,2,PF01077,NIR_SIR
NP_417243.1,2,PF03460,NIR_SIR_ferr
NP_417244.1,3,PF00175,NAD_binding_1
NP_417244.1,3,PF00258,Flavodoxin_1
NP_417244.1,3,PF00667,FAD_binding_1
NP_417246.4,10,PF00890,FAD_binding_2
NP_417246.4,10,PF01134,GIDA
NP_417246.4,10,PF01266,DAO
NP_417246.4,10,PF01494,FAD_binding_3
NP_417246.4,10,PF04820,Trp_halogenase
NP_417246.4,10,PF05834,Lycopene_cycl
NP_417246.4,10,PF07992,Pyr_redox_2
NP_417246.4,10,PF12831,FAD_oxidored
NP_417246.4,10,PF13450,NAD_binding_8
NP_417246.4,10,PF21162,ETFQO_UQ-bd
NP_417249.4,2,PF00766,ETF_alpha
NP_417249.4,2,PF01012,ETF
NP_417251.2,2,PF00083,Sugar_tr
NP_417251.2,2,PF07690,MFS_1
NP_417254.4,3,PF00106,adh_short
NP_417254.4,3,PF08659,KR
NP_417254.4,3,PF13561,adh_short_C2
NP_417256.1,2,PF00370,FGGY_N
NP_417256.1,2,PF02782,FGGY_C
NP_417259.1,2,PF00113,Enolase_C
NP_417259.1,2,PF03952,Enolase_N
NP_417260.1,3,PF00117,GATase
NP_417260.1,3,PF06418,CTP_synth_N
NP_417260.1,3,PF07722,Peptidase_C26
NP_417261.1,2,PF01503,PRA-PH
NP_417261.1,2,PF03819,MazG
NP_417264.1,8,PF01842,ACT
NP_417264.1,8,PF02824,TGS
NP_417264.1,8,PF04607,RelA_SpoT
NP_417264.1,8,PF13291,ACT_4
NP_417264.1,8,PF13328,HD_4
NP_417264.1,8,PF19296,RelA_AH
NP_417264.1,8,PF22629,ACT_AHAS_ss
NP_417264.1,8,PF28438,RelA_RIS
NP_417265.1,8,PF00398,RrnaAD
NP_417265.1,8,PF01135,PCMT
NP_417265.1,8,PF01938,TRAM
NP_417265.1,8,PF02475,TRM5-TYW2_MTfase
NP_417265.1,8,PF05958,tRNA_U5-meth_tr
NP_417265.1,8,PF08241,Methyltransf_11
NP_417265.1,8,PF13649,Methyltransf_25
NP_417265.1,8,PF13847,Methyltransf_31
NP_417266.1,6,PF00072,Response_reg
NP_417266.1,6,PF00512,HisKA
NP_417266.1,6,PF00672,HAMP
NP_417266.1,6,PF01627,Hpt
NP_417266.1,6,PF02518,HATPase_c
NP_417266.1,6,PF09984,sCache_4
NP_417268.1,2,PF02746,MR_MLE_N
NP_417268.1,2,PF13378,MR_MLE_C
NP_417274.1,2,PF14489,QueF
NP_417274.1,2,PF14819,QueF_N
NP_417275.1,3,PF03641,Lysine_decarbox
NP_417275.1,3,PF11892,PpnN_C
NP_417275.1,3,PF14793,DUF4478
NP_417277.1,2,PF03313,SDH_alpha
NP_417277.1,2,PF03315,SDH_beta
NP_417278.4,2,PF01367,5_3_exonuc
NP_417278.4,2,PF02739,5_3_exonuc_N
NP_417279.2,3,PF00465,Fe-ADH
NP_417279.2,3,PF13685,Fe-ADH_2
NP_417279.2,3,PF25137,ADH_Fe_C
NP_417281.1,2,PF00083,Sugar_tr
NP_417281.1,2,PF07690,MFS_1
NP_417282.1,3,PF02952,Fucose_iso_C
NP_417282.1,3,PF07881,Fucose_iso_N1
NP_417282.1,3,PF07882,Fucose_iso_N2
NP_417283.2,2,PF00370,FGGY_N
NP_417283.2,2,PF02782,FGGY_C
NP_417285.1,5,PF00392,GntR
NP_417285.1,5,PF00455,DeoRC
NP_417285.1,5,PF08220,HTH_DeoR
NP_417285.1,5,PF08279,HTH_11
NP_417285.1,5,PF08280,HTH_Mga
NP_417286.1,3,PF01728,FtsJ
NP_417286.1,3,PF18125,RlmM_FDX
NP_417286.1,3,PF21239,RLMM_N
NP_417288.1,2,PF00126,HTH_1
NP_417288.1,2,PF03466,LysR_substrate
NP_417293.1,2,PF03562,MltA
NP_417293.1,2,PF06725,3D
NP_417294.4,2,PF01520,Amidase_3
NP_417294.4,2,PF11741,AMIN
NP_417295.1,3,PF00583,Acetyltransf_1
NP_417295.1,3,PF00696,AA_kinase
NP_417295.1,3,PF13508,Acetyltransf_7
NP_417296.1,10,PF00580,UvrD-helicase
NP_417296.1,10,PF01443,Viral_helicase1
NP_417296.1,10,PF05127,NAT10_TcmA_helicase
NP_417296.1,10,PF09848,SLFN-g3_helicase
NP_417296.1,10,PF13086,AAA_11
NP_417296.1,10,PF13245,AAA_19
NP_417296.1,10,PF13401,AAA_22
NP_417296.1,10,PF13538,UvrD_C_2
NP_417296.1,10,PF13604,AAA_30
NP_417296.1,10,PF21185,RecD_N
NP_417297.1,5,PF00580,UvrD-helicase
NP_417297.1,5,PF12705,PDDEXK_1
NP_417297.1,5,PF13245,AAA_19
NP_417297.1,5,PF13361,UvrD_C
NP_417297.1,5,PF13538,UvrD_C_2
NP_417298.1,4,PF00675,Peptidase_M16
NP_417298.1,4,PF05193,Peptidase_M16_C
NP_417298.1,4,PF16187,Peptidase_M16_M
NP_417298.1,4,PF22456,PqqF-like_C_4
NP_417299.1,3,PF04257,Exonuc_V_gamma
NP_417299.1,3,PF17946,RecC_C
NP_417299.1,3,PF27451,RecC_4th
NP_417300.1,2,PF07963,N_methyl
NP_417300.1,2,PF12528,T2SSppdC
NP_417302.1,2,PF07963,N_methyl
NP_417302.1,2,PF27121,PpdB
NP_417306.1,6,PF00391,PEP-utilizers
NP_417306.1,6,PF01590,GAF
NP_417306.1,6,PF02896,PEP-utilizers_C
NP_417306.1,6,PF05524,PEP-utilisers_N
NP_417306.1,6,PF13185,GAF_2
NP_417306.1,6,PF13492,GAF_3
NP_417313.1,2,PF00501,AMP-binding
NP_417313.1,2,PF01553,Acyltransferase
NP_417314.1,4,PF00356,LacI
NP_417314.1,4,PF00532,Peripla_BP_1
NP_417314.1,4,PF13377,Peripla_BP_3
NP_417314.1,4,PF13407,Peripla_BP_4
NP_417315.1,2,PF00278,Orn_DAP_Arg_deC
NP_417315.1,2,PF02784,Orn_Arg_deC_N
NP_417316.1,2,PF00126,HTH_1
NP_417316.1,2,PF03466,LysR_substrate
NP_417318.1,3,PF00083,Sugar_tr
NP_417318.1,3,PF06609,TRI12
NP_417318.1,3,PF07690,MFS_1
NP_417319.1,3,PF00106,adh_short
NP_417319.1,3,PF08659,KR
NP_417319.1,3,PF13561,adh_short_C2
NP_417321.2,3,PF00108,Thiolase_N
NP_417321.2,3,PF00109,ketoacyl-synt
NP_417321.2,3,PF02803,Thiolase_C
NP_417323.2,3,PF00196,GerE
NP_417323.2,3,PF06056,Terminase_5
NP_417323.2,3,PF27348,EcpR_N
NP_417337.1,3,PF00665,rve
NP_417337.1,3,PF13276,HTH_21
NP_417337.1,3,PF13683,rve_3
NP_417341.4,2,PF01476,LysM
NP_417341.4,2,PF01551,Peptidase_M23
NP_417342.1,3,PF01315,Ald_Xan_dh_C
NP_417342.1,3,PF02738,MoCoBD_1
NP_417342.1,3,PF20256,MoCoBD_2
NP_417343.1,2,PF00941,FAD_binding_5
NP_417343.1,2,PF03450,CO_deh_flav_C
NP_417344.1,2,PF00111,Fer2
NP_417344.1,2,PF01799,Fer2_2
NP_417345.1,9,PF00158,Sigma54_activat
NP_417345.1,9,PF00989,PAS
NP_417345.1,9,PF01078,Mg_chelatase
NP_417345.1,9,PF02954,HTH_8
NP_417345.1,9,PF07728,AAA_5
NP_417345.1,9,PF13188,PAS_8
NP_417345.1,9,PF14532,Sigma54_activ_2
NP_417345.1,9,PF18024,HTH_50
NP_417345.1,9,PF25601,AAA_lid_14
NP_417348.1,2,PF01546,Peptidase_M20
NP_417348.1,2,PF07687,M20_dimer
NP_417349.4,2,PF01979,Amidohydro_1
NP_417349.4,2,PF07969,Amidohydro_3
NP_417351.1,3,PF02625,XdhC_CoxI
NP_417351.1,3,PF02737,3HCDH_N
NP_417351.1,3,PF13478,XdhC_C
NP_417354.1,8,PF00070,Pyr_redox
NP_417354.1,8,PF00890,FAD_binding_2
NP_417354.1,8,PF01494,FAD_binding_3
NP_417354.1,8,PF01946,Thi4
NP_417354.1,8,PF07992,Pyr_redox_2
NP_417354.1,8,PF13450,NAD_binding_8
NP_417354.1,8,PF13738,Pyr_redox_3
NP_417354.1,8,PF14691,Fer4_20
NP_417357.1,4,PF01315,Ald_Xan_dh_C
NP_417357.1,4,PF01799,Fer2_2
NP_417357.1,4,PF02738,MoCoBD_1
NP_417357.1,4,PF20256,MoCoBD_2
NP_417359.1,2,PF01979,Amidohydro_1
NP_417359.1,2,PF07969,Amidohydro_3
NP_417362.4,11,PF00037,Fer4
NP_417362.4,11,PF12797,Fer4_2
NP_417362.4,11,PF12800,Fer4_4
NP_417362.4,11,PF12837,Fer4_6
NP_417362.4,11,PF12838,Fer4_7
NP_417362.4,11,PF13183,Fer4_8
NP_417362.4,11,PF13187,Fer4_9
NP_417362.4,11,PF13237,Fer4_10
NP_417362.4,11,PF13247,Fer4_11
NP_417362.4,11,PF13484,Fer4_16
NP_417362.4,11,PF25160,LdpA_Fe-S-bd
NP_417363.2,13,PF00037,Fer4
NP_417363.2,13,PF00070,Pyr_redox
NP_417363.2,13,PF01262,AlaDh_PNT_C
NP_417363.2,13,PF01494,FAD_binding_3
NP_417363.2,13,PF07992,Pyr_redox_2
NP_417363.2,13,PF12837,Fer4_6
NP_417363.2,13,PF12838,Fer4_7
NP_417363.2,13,PF13187,Fer4_9
NP_417363.2,13,PF13237,Fer4_10
NP_417363.2,13,PF13247,Fer4_11
NP_417363.2,13,PF13450,NAD_binding_8
NP_417363.2,13,PF14691,Fer4_20
NP_417363.2,13,PF25160,LdpA_Fe-S-bd
NP_417366.1,3,PF00152,tRNA-synt_2
NP_417366.1,3,PF01336,tRNA_anti-codon
NP_417366.1,3,PF01409,tRNA-synt_2d
NP_417367.1,2,PF00472,RF-1
NP_417367.1,2,PF03462,PCRF
NP_417368.1,3,PF01368,DHH
NP_417368.1,3,PF02272,DHHA1
NP_417368.1,3,PF17768,RecJ_OB
NP_417369.1,3,PF01323,DSBA
NP_417369.1,3,PF10411,DsbC_N
NP_417369.1,3,PF13098,Thioredoxin_2
NP_417370.1,2,PF00589,Phage_integrase
NP_417370.1,2,PF02899,Phage_int_SAM_1
NP_417378.1,3,PF00106,adh_short
NP_417378.1,3,PF08659,KR
NP_417378.1,3,PF13561,adh_short_C2
NP_417379.1,3,PF01212,Beta_elim_lyase
NP_417379.1,3,PF02347,GDC-P
NP_417379.1,3,PF21478,GcvP2_C
NP_417381.1,2,PF01571,GCV_T
NP_417381.1,2,PF08669,GCV_T_C
NP_417382.1,3,PF01266,DAO
NP_417382.1,3,PF01494,FAD_binding_3
NP_417382.1,3,PF08491,SE
NP_417383.1,2,PF01494,FAD_binding_3
NP_417383.1,2,PF05834,Lycopene_cycl
NP_417384.1,2,PF00557,Peptidase_M24
NP_417384.1,2,PF05195,AMP_N
NP_417388.1,5,PF00389,2-Hacid_dh
NP_417388.1,5,PF01842,ACT
NP_417388.1,5,PF02826,2-Hacid_dh_C
NP_417388.1,5,PF03446,NAD_binding_2
NP_417388.1,5,PF22629,ACT_AHAS_ss
NP_417391.1,2,PF00126,HTH_1
NP_417391.1,2,PF03466,LysR_substrate
NP_417392.1,2,PF01642,MM_CoA_mutase
NP_417392.1,2,PF02310,B12-binding
NP_417393.1,2,PF02492,cobW
NP_417393.1,2,PF03308,MeaB
NP_417394.4,2,PF00378,ECH_1
NP_417394.4,2,PF16113,ECH_2
NP_417395.1,2,PF02550,AcetylCoA_hydro
NP_417395.1,2,PF13336,AcetylCoA_hyd_C
NP_417396.4,2,PF00126,HTH_1
NP_417396.4,2,PF03466,LysR_substrate
NP_417399.1,4,PF00924,MS_channel_2nd
NP_417399.1,4,PF05552,MS_channel_1st_1
NP_417399.1,4,PF21082,MS_channel_3rd
NP_417399.1,4,PF21088,MS_channel_1st
NP_417402.1,2,PF00044,Gp_dh_N
NP_417402.1,2,PF02800,Gp_dh_C
NP_417408.1,2,PF02302,PTS_IIB
NP_417408.1,2,PF02378,PTS_EIIC
NP_417413.1,3,PF02784,Orn_Arg_deC_N
NP_417413.1,3,PF17810,Arg_decarb_HB
NP_417413.1,3,PF17944,Arg_decarbox_C
NP_417417.1,3,PF00438,S-AdoMet_synt_N
NP_417417.1,3,PF02772,S-AdoMet_synt_M
NP_417417.1,3,PF02773,S-AdoMet_synt_C
NP_417418.1,3,PF00083,Sugar_tr
NP_417418.1,3,PF06609,TRI12
NP_417418.1,3,PF07690,MFS_1
NP_417419.1,2,PF10263,SprT-like
NP_417419.1,2,PF17283,Zn_ribbon_SprT
NP_417421.4,2,PF04452,Methyltrans_RNA
NP_417421.4,2,PF20260,PUA_4
NP_417422.1,4,PF02951,GSH-S_N
NP_417422.1,4,PF02955,GSH-S_ATP
NP_417422.1,4,PF08443,RimK
NP_417422.1,4,PF14398,ATPgrasp_YheCD
NP_417430.1,2,PF04055,Radical_SAM
NP_417430.1,2,PF06969,HemN_C
NP_417432.1,2,PF00710,Asparaginase
NP_417432.1,2,PF17763,Asparaginase_C
NP_417436.1,4,PF00633,HHH
NP_417436.1,4,PF00730,HhH-GPD
NP_417436.1,4,PF10576,EndIII_4Fe-2S
NP_417436.1,4,PF14815,NUDIX_4
NP_417438.2,2,PF01464,SLT
NP_417438.2,2,PF11873,Mltc_N
NP_417439.4,3,PF03825,Nuc_H_symport
NP_417439.4,3,PF07690,MFS_1
NP_417439.4,3,PF12832,MFS_1_like
NP_417440.4,3,PF01276,OKR_DC_1
NP_417440.4,3,PF03709,OKR_DC_1_N
NP_417440.4,3,PF03711,OKR_DC_1_C
NP_417446.4,2,PF01478,Peptidase_A24
NP_417446.4,2,PF06750,A24_N_bact
NP_417450.1,4,PF01274,MS_TIM-barrel
NP_417450.1,4,PF20656,MS_N
NP_417450.1,4,PF20658,MSG_insertion
NP_417450.1,4,PF20659,MS_C
NP_417453.1,2,PF01565,FAD_binding_4
NP_417453.1,2,PF02913,FAD-oxidase_C
NP_417454.1,2,PF00392,GntR
NP_417454.1,2,PF07729,FCD
NP_417456.2,2,PF01609,DDE_Tnp_1
NP_417456.2,2,PF05598,DUF772
NP_417462.1,2,PF03738,GSP_synth
NP_417462.1,2,PF05257,CHAP
NP_417463.4,5,PF00043,GST_C
NP_417463.4,5,PF02798,GST_N
NP_417463.4,5,PF13409,GST_N_2
NP_417463.4,5,PF13410,GST_C_2
NP_417463.4,5,PF14497,GST_C_3
NP_417468.1,2,PF00374,NiFeSe_Hases
NP_417468.1,2,PF27537,HoxH
NP_417470.1,7,PF00037,Fer4
NP_417470.1,7,PF12797,Fer4_2
NP_417470.1,7,PF12837,Fer4_6
NP_417470.1,7,PF12838,Fer4_7
NP_417470.1,7,PF13187,Fer4_9
NP_417470.1,7,PF13237,Fer4_10
NP_417470.1,7,PF13247,Fer4_11
NP_417471.1,2,PF01058,Oxidored_q6
NP_417471.1,2,PF14720,NiFe_hyd_SSU_C
NP_417476.1,4,PF00106,adh_short
NP_417476.1,4,PF08659,KR
NP_417476.1,4,PF13561,adh_short_C2
NP_417476.1,4,PF23441,SDR
NP_417483.2,3,PF00165,HTH_AraC
NP_417483.2,3,PF06719,AraC_N
NP_417483.2,3,PF12833,HTH_18
NP_417484.1,3,PF00465,Fe-ADH
NP_417484.1,3,PF13685,Fe-ADH_2
NP_417484.1,3,PF25137,ADH_Fe_C
NP_417489.1,2,PF07731,Cu-oxidase_2
NP_417489.1,2,PF07732,Cu-oxidase_3
NP_417491.1,2,PF00521,DNA_topoisoIV
NP_417491.1,2,PF03989,DNA_gyraseA_C
NP_417497.1,2,PF00072,Response_reg
NP_417497.1,2,PF00486,Trans_reg_C
NP_417498.1,4,PF00512,HisKA
NP_417498.1,4,PF02518,HATPase_c
NP_417498.1,4,PF08521,2CSK_N
NP_417498.1,4,PF26769,HAMP_PhoQ
NP_417502.1,4,PF00204,DNA_gyraseB
NP_417502.1,4,PF00986,DNA_gyraseB_C
NP_417502.1,4,PF01751,Toprim
NP_417502.1,4,PF02518,HATPase_c
NP_417504.1,2,PF00149,Metallophos
NP_417504.1,2,PF12850,Metallophos_2
NP_417517.1,3,PF00665,rve
NP_417517.1,3,PF13276,HTH_21
NP_417517.1,3,PF13683,rve_3
NP_417519.4,2,PF00345,PapD_N
NP_417519.4,2,PF02753,PapD_C
NP_417522.1,2,PF07290,YqiJ_OB
NP_417522.1,2,PF21001,YqiJ_N
NP_417523.1,2,PF01145,Band_7
NP_417523.1,2,PF15975,Flot
NP_417524.1,3,PF00294,PfkB
NP_417524.1,3,PF01467,CTP_transf_like
NP_417524.1,3,PF08543,Phos_pyr_kin
NP_417525.1,2,PF03710,GlnE
NP_417525.1,2,PF08335,GlnD_UR_UTase
NP_417526.1,2,PF01928,CYTH
NP_417526.1,2,PF05235,CHAD
NP_417528.1,3,PF01743,PolyA_pol
NP_417528.1,3,PF01966,HD
NP_417528.1,3,PF12627,PolyA_pol_RNAbd
NP_417532.1,2,PF00126,HTH_1
NP_417532.1,2,PF03466,LysR_substrate
NP_417535.1,2,PF00939,Na_sulph_symp
NP_417535.1,2,PF03600,CitMHS
NP_417536.1,2,PF00814,TsaD
NP_417536.1,2,PF22521,HypF_C_2
NP_417538.1,8,PF01751,Toprim
NP_417538.1,8,PF01807,Zn_ribbon_DnaG
NP_417538.1,8,PF08275,DNAG_N
NP_417538.1,8,PF08278,DnaG_DnaB_bind
NP_417538.1,8,PF10410,DnaB_bind
NP_417538.1,8,PF13155,Toprim_2
NP_417538.1,8,PF13362,Toprim_3
NP_417538.1,8,PF13662,Toprim_4
NP_417539.1,6,PF00140,Sigma70_r1_2
NP_417539.1,6,PF03979,Sigma70_r1_1
NP_417539.1,6,PF04539,Sigma70_r3
NP_417539.1,6,PF04542,Sigma70_r2
NP_417539.1,6,PF04545,Sigma70_r4
NP_417539.1,6,PF04546,Sigma70_ner
NP_417541.1,2,PF04954,SIP
NP_417541.1,2,PF08021,FAD_binding_9
NP_417543.1,5,PF00015,MCPsignal
NP_417543.1,5,PF00672,HAMP
NP_417543.1,5,PF00989,PAS
NP_417543.1,5,PF08447,PAS_3
NP_417543.1,5,PF13426,PAS_9
NP_417546.1,3,PF00356,LacI
NP_417546.1,3,PF00532,Peripla_BP_1
NP_417546.1,3,PF13377,Peripla_BP_3
NP_417551.1,5,PF01204,Trehalase
NP_417551.1,5,PF03200,Glyco_hydro_63
NP_417551.1,5,PF17389,Bac_rhamnosid6H
NP_417551.1,5,PF21152,YgjK_N
NP_417551.1,5,PF22422,MGH1-like_GH
NP_417552.1,6,PF00070,Pyr_redox
NP_417552.1,6,PF00724,Oxidored_FMN
NP_417552.1,6,PF00890,FAD_binding_2
NP_417552.1,6,PF01266,DAO
NP_417552.1,6,PF07992,Pyr_redox_2
NP_417552.1,6,PF13450,NAD_binding_8
NP_417555.4,6,PF05175,MTS
NP_417555.4,6,PF06325,PrmA
NP_417555.4,6,PF08242,Methyltransf_12
NP_417555.4,6,PF13649,Methyltransf_25
NP_417555.4,6,PF13847,Methyltransf_31
NP_417555.4,6,PF26049,RLMG_N
NP_417558.2,2,PF01408,GFO_IDH_MocA
NP_417558.2,2,PF22725,GFO_IDH_MocA_C3
NP_417562.1,3,PF04295,GD_AH_second
NP_417562.1,3,PF08666,SAF
NP_417562.1,3,PF20629,GD_AH_C
NP_417565.2,2,PF00392,GntR
NP_417565.2,2,PF07729,FCD
NP_417569.1,2,PF05957,DUF883
NP_417569.1,2,PF19029,DUF883_C
NP_417573.1,4,PF00043,GST_C
NP_417573.1,4,PF13409,GST_N_2
NP_417573.1,4,PF13410,GST_C_2
NP_417573.1,4,PF14497,GST_C_3
NP_417576.1,2,PF00126,HTH_1
NP_417576.1,2,PF03466,LysR_substrate
NP_417577.1,2,PF02678,Pirin
NP_417577.1,2,PF17954,Pirin_C_2
NP_417588.1,2,PF00126,HTH_1
NP_417588.1,2,PF03466,LysR_substrate
NP_417594.3,5,PF02737,3HCDH_N
NP_417594.3,5,PF02826,2-Hacid_dh_C
NP_417594.3,5,PF03446,NAD_binding_2
NP_417594.3,5,PF03807,F420_oxidored
NP_417594.3,5,PF14833,NAD_binding_11
NP_417596.1,2,PF00083,Sugar_tr
NP_417596.1,2,PF07690,MFS_1
NP_417597.1,3,PF04295,GD_AH_second
NP_417597.1,3,PF08666,SAF
NP_417597.1,3,PF20629,GD_AH_C
NP_417600.1,3,PF00455,DeoRC
NP_417600.1,3,PF08220,HTH_DeoR
NP_417600.1,3,PF08279,HTH_11
NP_417612.1,2,PF00345,PapD_N
NP_417612.1,2,PF02753,PapD_C
NP_417613.1,3,PF00577,Usher
NP_417613.1,3,PF13953,PapC_C
NP_417613.1,3,PF13954,PapC_N
NP_417615.1,2,PF00590,TP_methylase
NP_417615.1,2,PF23016,RsmI_C
NP_417618.1,2,PF01380,SIS
NP_417618.1,2,PF13580,SIS_2
NP_417621.2,4,PF01118,Semialdhyde_dh
NP_417621.2,4,PF01370,Epimerase
NP_417621.2,4,PF07993,NAD_binding_4
NP_417621.2,4,PF13460,NAD_binding_10
NP_417625.1,3,PF00583,Acetyltransf_1
NP_417625.1,3,PF13508,Acetyltransf_7
NP_417625.1,3,PF13527,Acetyltransf_9
NP_417626.1,2,PF02036,SCP2
NP_417626.1,2,PF14864,Alkyl_sulf_C
NP_417631.2,6,PF00270,DEAD
NP_417631.2,6,PF00271,Helicase_C
NP_417631.2,6,PF03880,DbpA
NP_417631.2,6,PF04851,ResIII
NP_417631.2,6,PF12343,DeaD_C
NP_417631.2,6,PF25399,DeaD_dimer
NP_417632.1,7,PF00515,TPR_1
NP_417632.1,7,PF07719,TPR_2
NP_417632.1,7,PF13181,TPR_8
NP_417632.1,7,PF13414,TPR_11
NP_417632.1,7,PF13428,TPR_14
NP_417632.1,7,PF13432,TPR_16
NP_417632.1,7,PF14559,TPR_19
NP_417633.4,5,PF00013,KH_1
NP_417633.4,5,PF00575,S1
NP_417633.4,5,PF01138,RNase_PH
NP_417633.4,5,PF03725,RNase_PH_C
NP_417633.4,5,PF03726,PNPase
NP_417635.1,3,PF01509,TruB_N
NP_417635.1,3,PF09157,TruB-C_2
NP_417635.1,3,PF16198,TruB_C_2
NP_417637.1,9,PF00009,GTP_EFTU
NP_417637.1,9,PF00025,Arf
NP_417637.1,9,PF00071,Ras
NP_417637.1,9,PF01926,MMR_HSR1
NP_417637.1,9,PF03144,GTP_EFTU_D2
NP_417637.1,9,PF04760,IF2_N
NP_417637.1,9,PF08364,IF2_assoc
NP_417637.1,9,PF11987,IF-2
NP_417637.1,9,PF22042,EF-G_D2
NP_417638.1,5,PF00575,S1
NP_417638.1,5,PF08529,NusA_N
NP_417638.1,5,PF13184,KH_NusA_1st
NP_417638.1,5,PF14520,HHH_5
NP_417638.1,5,PF26594,KH_NusA_2nd
NP_417639.6,2,PF02576,RimP_N
NP_417639.6,2,PF17384,DUF150_C
NP_417640.1,2,PF00764,Arginosuc_synth
NP_417640.1,2,PF20979,Arginosuc_syn_C
NP_417643.1,4,PF00408,PGM_PMM_IV
NP_417643.1,4,PF02878,PGM_PMM_I
NP_417643.1,4,PF02879,PGM_PMM_II
NP_417643.1,4,PF02880,PGM_PMM_III
NP_417645.1,6,PF00004,AAA
NP_417645.1,6,PF01434,Peptidase_M41
NP_417645.1,6,PF06068,TIP49
NP_417645.1,6,PF06480,FtsH_ext
NP_417645.1,6,PF07728,AAA_5
NP_417645.1,6,PF17862,AAA_lid_3
NP_417648.4,2,PF01272,GreA_GreB
NP_417648.4,2,PF03449,GreA_GreB_N
NP_417649.1,2,PF02113,Peptidase_S13
NP_417649.1,2,PF13354,Beta-lactamase2
NP_417650.1,3,PF01018,GTP1_OBG
NP_417650.1,3,PF01926,MMR_HSR1
NP_417650.1,3,PF02421,FeoB_N
NP_417658.4,2,PF01740,STAS
NP_417658.4,2,PF13466,STAS_2
NP_417662.1,2,PF00005,ABC_tran
NP_417662.1,2,PF13304,AAA_21
NP_417664.1,2,PF00571,CBS
NP_417664.1,2,PF01380,SIS
